2026-08-06 14:42:50,566 | INFO | hyde.loogle.runner | Prepared frozen qasper_64k population documents=23 chunks=3129 labeled_queries=1372
2026-08-06 14:43:41,266 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1070/1372
2026-08-06 14:43:41,732 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1080/1372
2026-08-06 14:43:42,207 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1090/1372
2026-08-06 14:43:42,639 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1100/1372
2026-08-06 14:43:43,145 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1110/1372
2026-08-06 14:43:43,586 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1120/1372
2026-08-06 14:43:44,109 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1130/1372
2026-08-06 14:43:44,588 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1140/1372
2026-08-06 14:43:44,990 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1150/1372
2026-08-06 14:43:45,377 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1160/1372
2026-08-06 14:43:45,865 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1170/1372
2026-08-06 14:43:46,381 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1180/1372
2026-08-06 14:43:46,815 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1190/1372
2026-08-06 14:43:47,237 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1200/1372
2026-08-06 14:43:47,684 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1210/1372
2026-08-06 14:43:48,151 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1220/1372
2026-08-06 14:43:48,518 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1230/1372
2026-08-06 14:43:48,962 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1240/1372
2026-08-06 14:43:49,477 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1250/1372
2026-08-06 14:43:49,928 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1260/1372
2026-08-06 14:43:50,349 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1270/1372
2026-08-06 14:43:50,770 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1280/1372
2026-08-06 14:43:51,161 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1290/1372
2026-08-06 14:43:51,522 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1300/1372
2026-08-06 14:43:51,960 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1310/1372
2026-08-06 14:43:52,330 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1320/1372
2026-08-06 14:43:52,782 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1330/1372
2026-08-06 14:43:53,247 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1340/1372
2026-08-06 14:43:53,681 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1350/1372
2026-08-06 14:43:54,147 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1360/1372
2026-08-06 14:43:54,580 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1370/1372
2026-08-06 14:43:54,669 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bm25 queries=1372/1372
2026-08-06 14:43:55,407 | INFO | hyde.loogle.runner | Wrote HyDE evaluation artifacts: /home/iataghav/SAADI_hyde/hyde_evaluations/qasper_64k/hyde/bm25/top_5/qasper_64k_retrieval_ablation_hyde
2026-08-06 14:43:56,519 | INFO | hyde.loogle.runner | Wrote HyDE evaluation artifacts: /home/iataghav/SAADI_hyde/hyde_evaluations/qasper_64k/hyde/bm25/top_10/qasper_64k_retrieval_ablation_hyde
{
  "output_dirs": [
    "/home/iataghav/SAADI_hyde/hyde_evaluations/qasper_64k/hyde/bm25/top_5/qasper_64k_retrieval_ablation_hyde",
    "/home/iataghav/SAADI_hyde/hyde_evaluations/qasper_64k/hyde/bm25/top_10/qasper_64k_retrieval_ablation_hyde"
  ]
}
