2026-08-06 14:42:50,442 | INFO | hyde.loogle.runner | Prepared frozen qasper_64k population documents=23 chunks=3129 labeled_queries=1372
2026-08-06 14:46:47,757 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=750/1372
2026-08-06 14:46:48,676 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=760/1372
2026-08-06 14:46:49,624 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=770/1372
2026-08-06 14:46:50,559 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=780/1372
2026-08-06 14:46:51,650 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=790/1372
2026-08-06 14:46:52,468 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=800/1372
2026-08-06 14:46:53,636 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=810/1372
2026-08-06 14:46:54,468 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=820/1372
2026-08-06 14:46:55,282 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=830/1372
2026-08-06 14:46:56,099 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=840/1372
2026-08-06 14:46:57,075 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=850/1372
2026-08-06 14:46:57,985 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=860/1372
2026-08-06 14:46:58,890 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=870/1372
2026-08-06 14:46:59,485 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=880/1372
2026-08-06 14:47:00,339 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=890/1372
2026-08-06 14:47:00,999 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=900/1372
2026-08-06 14:47:02,190 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=910/1372
2026-08-06 14:47:03,002 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=920/1372
2026-08-06 14:47:04,069 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=930/1372
2026-08-06 14:47:04,980 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=940/1372
2026-08-06 14:47:05,968 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=950/1372
2026-08-06 14:47:06,946 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=960/1372
2026-08-06 14:47:07,871 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=970/1372
2026-08-06 14:47:08,775 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=980/1372
2026-08-06 14:47:09,619 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=990/1372
2026-08-06 14:47:10,681 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1000/1372
2026-08-06 14:47:11,921 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1010/1372
2026-08-06 14:47:12,926 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1020/1372
2026-08-06 14:47:13,717 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1030/1372
2026-08-06 14:47:14,589 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1040/1372
2026-08-06 14:47:15,421 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1050/1372
2026-08-06 14:47:16,321 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1060/1372
2026-08-06 14:47:17,090 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1070/1372
2026-08-06 14:47:18,077 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1080/1372
2026-08-06 14:47:19,063 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1090/1372
2026-08-06 14:47:19,994 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1100/1372
2026-08-06 14:47:21,085 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1110/1372
2026-08-06 14:47:21,990 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1120/1372
2026-08-06 14:47:23,057 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1130/1372
2026-08-06 14:47:24,019 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1140/1372
2026-08-06 14:47:24,891 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1150/1372
2026-08-06 14:47:25,664 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1160/1372
2026-08-06 14:47:26,670 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1170/1372
2026-08-06 14:47:27,761 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1180/1372
2026-08-06 14:47:28,609 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1190/1372
2026-08-06 14:47:29,443 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1200/1372
2026-08-06 14:47:30,384 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1210/1372
2026-08-06 14:47:31,439 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1220/1372
2026-08-06 14:47:32,212 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1230/1372
2026-08-06 14:47:33,079 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1240/1372
2026-08-06 14:47:34,140 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1250/1372
2026-08-06 14:47:35,005 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1260/1372
2026-08-06 14:47:35,823 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1270/1372
2026-08-06 14:47:36,674 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1280/1372
2026-08-06 14:47:37,435 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1290/1372
2026-08-06 14:47:38,169 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1300/1372
2026-08-06 14:47:39,081 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1310/1372
2026-08-06 14:47:39,836 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1320/1372
2026-08-06 14:47:40,869 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1330/1372
2026-08-06 14:47:41,835 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1340/1372
2026-08-06 14:47:42,687 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1350/1372
2026-08-06 14:47:43,593 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1360/1372
2026-08-06 14:47:44,513 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1370/1372
2026-08-06 14:47:44,708 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=bge_m3 queries=1372/1372
2026-08-06 14:47:45,458 | INFO | hyde.loogle.runner | Wrote HyDE evaluation artifacts: /home/iataghav/SAADI_hyde/hyde_evaluations/qasper_64k/hyde/bge_m3/top_5/qasper_64k_retrieval_ablation_hyde
2026-08-06 14:47:46,489 | INFO | hyde.loogle.runner | Wrote HyDE evaluation artifacts: /home/iataghav/SAADI_hyde/hyde_evaluations/qasper_64k/hyde/bge_m3/top_10/qasper_64k_retrieval_ablation_hyde
{
  "output_dirs": [
    "/home/iataghav/SAADI_hyde/hyde_evaluations/qasper_64k/hyde/bge_m3/top_5/qasper_64k_retrieval_ablation_hyde",
    "/home/iataghav/SAADI_hyde/hyde_evaluations/qasper_64k/hyde/bge_m3/top_10/qasper_64k_retrieval_ablation_hyde"
  ]
}
