2026-08-06 14:45:46,848 | INFO | hyde.loogle.runner | Prepared frozen qasper_64k population documents=23 chunks=3129 labeled_queries=1372
2026-08-06 14:54:36,303 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=810/1372
2026-08-06 14:54:39,148 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=820/1372
2026-08-06 14:54:41,848 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=830/1372
2026-08-06 14:54:44,556 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=840/1372
2026-08-06 14:54:47,679 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=850/1372
2026-08-06 14:54:50,626 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=860/1372
2026-08-06 14:54:53,598 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=870/1372
2026-08-06 14:54:55,783 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=880/1372
2026-08-06 14:54:58,626 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=890/1372
2026-08-06 14:55:00,985 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=900/1372
2026-08-06 14:55:04,642 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=910/1372
2026-08-06 14:55:07,409 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=920/1372
2026-08-06 14:55:10,771 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=930/1372
2026-08-06 14:55:13,798 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=940/1372
2026-08-06 14:55:17,026 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=950/1372
2026-08-06 14:55:20,187 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=960/1372
2026-08-06 14:55:23,166 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=970/1372
2026-08-06 14:55:26,090 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=980/1372
2026-08-06 14:55:28,916 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=990/1372
2026-08-06 14:55:32,252 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1000/1372
2026-08-06 14:55:36,015 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1010/1372
2026-08-06 14:55:39,260 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1020/1372
2026-08-06 14:55:41,928 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1030/1372
2026-08-06 14:55:44,771 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1040/1372
2026-08-06 14:55:47,468 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1050/1372
2026-08-06 14:55:50,388 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1060/1372
2026-08-06 14:55:52,983 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1070/1372
2026-08-06 14:55:56,072 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1080/1372
2026-08-06 14:55:59,209 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1090/1372
2026-08-06 14:56:02,249 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1100/1372
2026-08-06 14:56:05,698 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1110/1372
2026-08-06 14:56:08,703 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1120/1372
2026-08-06 14:56:12,127 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1130/1372
2026-08-06 14:56:15,254 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1140/1372
2026-08-06 14:56:18,111 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1150/1372
2026-08-06 14:56:20,740 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1160/1372
2026-08-06 14:56:24,026 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1170/1372
2026-08-06 14:56:27,439 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1180/1372
2026-08-06 14:56:30,284 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1190/1372
2026-08-06 14:56:33,009 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1200/1372
2026-08-06 14:56:36,044 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1210/1372
2026-08-06 14:56:39,397 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1220/1372
2026-08-06 14:56:42,031 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1230/1372
2026-08-06 14:56:44,853 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1240/1372
2026-08-06 14:56:48,273 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1250/1372
2026-08-06 14:56:51,086 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1260/1372
2026-08-06 14:56:53,781 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1270/1372
2026-08-06 14:56:56,542 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1280/1372
2026-08-06 14:56:59,210 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1290/1372
2026-08-06 14:57:01,771 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1300/1372
2026-08-06 14:57:04,720 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1310/1372
2026-08-06 14:57:07,183 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1320/1372
2026-08-06 14:57:10,426 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1330/1372
2026-08-06 14:57:13,593 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1340/1372
2026-08-06 14:57:16,440 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1350/1372
2026-08-06 14:57:19,356 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1360/1372
2026-08-06 14:57:22,420 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1370/1372
2026-08-06 14:57:23,058 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1372/1372
2026-08-06 14:57:23,814 | INFO | hyde.loogle.runner | Wrote HyDE evaluation artifacts: /home/iataghav/SAADI_hyde/hyde_evaluations/qasper_64k/hyde/qwen/top_5/qasper_64k_retrieval_ablation_hyde
2026-08-06 14:57:24,826 | INFO | hyde.loogle.runner | Wrote HyDE evaluation artifacts: /home/iataghav/SAADI_hyde/hyde_evaluations/qasper_64k/hyde/qwen/top_10/qasper_64k_retrieval_ablation_hyde
{
  "output_dirs": [
    "/home/iataghav/SAADI_hyde/hyde_evaluations/qasper_64k/hyde/qwen/top_5/qasper_64k_retrieval_ablation_hyde",
    "/home/iataghav/SAADI_hyde/hyde_evaluations/qasper_64k/hyde/qwen/top_10/qasper_64k_retrieval_ablation_hyde"
  ]
}
