2026-08-06 14:42:50,131 | INFO | hyde.loogle.runner | Prepared frozen qasper_64k population documents=23 chunks=3129 labeled_queries=1372
2026-08-06 14:43:44,942 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=800/1372
2026-08-06 14:43:45,281 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=810/1372
2026-08-06 14:43:45,535 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=820/1372
2026-08-06 14:43:45,780 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=830/1372
2026-08-06 14:43:46,025 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=840/1372
2026-08-06 14:43:46,314 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=850/1372
2026-08-06 14:43:46,581 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=860/1372
2026-08-06 14:43:46,854 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=870/1372
2026-08-06 14:43:47,042 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=880/1372
2026-08-06 14:43:47,289 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=890/1372
2026-08-06 14:43:47,484 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=900/1372
2026-08-06 14:43:47,833 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=910/1372
2026-08-06 14:43:48,078 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=920/1372
2026-08-06 14:43:48,397 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=930/1372
2026-08-06 14:43:48,673 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=940/1372
2026-08-06 14:43:48,974 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=950/1372
2026-08-06 14:43:49,263 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=960/1372
2026-08-06 14:43:49,529 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=970/1372
2026-08-06 14:43:49,800 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=980/1372
2026-08-06 14:43:50,051 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=990/1372
2026-08-06 14:43:50,362 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1000/1372
2026-08-06 14:43:50,733 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1010/1372
2026-08-06 14:43:51,031 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1020/1372
2026-08-06 14:43:51,267 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1030/1372
2026-08-06 14:43:51,532 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1040/1372
2026-08-06 14:43:51,781 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1050/1372
2026-08-06 14:43:52,046 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1060/1372
2026-08-06 14:43:52,275 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1070/1372
2026-08-06 14:43:52,561 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1080/1372
2026-08-06 14:43:52,850 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1090/1372
2026-08-06 14:43:53,122 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1100/1372
2026-08-06 14:43:53,445 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1110/1372
2026-08-06 14:43:53,714 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1120/1372
2026-08-06 14:43:54,032 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1130/1372
2026-08-06 14:43:54,313 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1140/1372
2026-08-06 14:43:54,574 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1150/1372
2026-08-06 14:43:54,798 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1160/1372
2026-08-06 14:43:55,107 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1170/1372
2026-08-06 14:43:55,423 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1180/1372
2026-08-06 14:43:55,684 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1190/1372
2026-08-06 14:43:55,933 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1200/1372
2026-08-06 14:43:56,212 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1210/1372
2026-08-06 14:43:56,525 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1220/1372
2026-08-06 14:43:56,757 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1230/1372
2026-08-06 14:43:57,015 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1240/1372
2026-08-06 14:43:57,328 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1250/1372
2026-08-06 14:43:57,589 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1260/1372
2026-08-06 14:43:57,837 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1270/1372
2026-08-06 14:43:58,085 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1280/1372
2026-08-06 14:43:58,315 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1290/1372
2026-08-06 14:43:58,543 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1300/1372
2026-08-06 14:43:58,817 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1310/1372
2026-08-06 14:43:59,036 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1320/1372
2026-08-06 14:43:59,341 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1330/1372
2026-08-06 14:43:59,630 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1340/1372
2026-08-06 14:43:59,888 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1350/1372
2026-08-06 14:44:00,157 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1360/1372
2026-08-06 14:44:00,425 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1370/1372
2026-08-06 14:44:00,483 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1372/1372
2026-08-06 14:44:01,389 | INFO | hyde.loogle.runner | Wrote HyDE evaluation artifacts: /home/iataghav/SAADI_hyde/hyde_evaluations/qasper_64k/hyde/contriever/top_5/qasper_64k_retrieval_ablation_hyde
2026-08-06 14:44:02,396 | INFO | hyde.loogle.runner | Wrote HyDE evaluation artifacts: /home/iataghav/SAADI_hyde/hyde_evaluations/qasper_64k/hyde/contriever/top_10/qasper_64k_retrieval_ablation_hyde
{
  "output_dirs": [
    "/home/iataghav/SAADI_hyde/hyde_evaluations/qasper_64k/hyde/contriever/top_5/qasper_64k_retrieval_ablation_hyde",
    "/home/iataghav/SAADI_hyde/hyde_evaluations/qasper_64k/hyde/contriever/top_10/qasper_64k_retrieval_ablation_hyde"
  ]
}
